@RELATION Digg_SocialDynamicsBasedFeatures
@ATTRIBUTE digg1  NUMERIC
@ATTRIBUTE digg2  NUMERIC
@ATTRIBUTE digg3  NUMERIC
@ATTRIBUTE upc1  NUMERIC
@ATTRIBUTE upc2  NUMERIC
@ATTRIBUTE upc3  NUMERIC
@ATTRIBUTE tpc1  NUMERIC
@ATTRIBUTE tpc2  NUMERIC
@ATTRIBUTE tpc3  NUMERIC
@ATTRIBUTE authorDiggs  NUMERIC
@ATTRIBUTE authorComments  NUMERIC
@ATTRIBUTE authorFans  NUMERIC
@ATTRIBUTE authorFollows  NUMERIC
@ATTRIBUTE authorSubmissions  NUMERIC
@ATTRIBUTE class {A, B, C}
@DATA
13,17,21,5,11,14,13,17,17,78198,739,5048,291,864,C
13,25,25,4,10,14,0,0,0,8012,26,573,124,236,C
10,17,18,4,10,14,0,0,0,8012,26,573,124,236,C
9,13,16,5,11,14,12,12,12,111719,177,4316,683,2355,C
16,25,36,5,11,14,0,0,0,6538,113,1604,2527,101,C
22,34,44,5,11,14,0,0,0,47,7,41,14,8,C
4,8,10,4,10,12,0,0,0,519,165,77,34,158,A
9,10,11,4,11,14,0,0,0,295,2,13,27,4,A
11,14,21,4,10,13,0,0,0,295,2,13,27,4,A
24,33,40,4,10,13,22,22,22,23821,118,3295,1189,306,C
13,26,33,4,10,13,12,12,12,7601,256,537,50,125,C
13,23,35,4,10,13,39,39,39,7601,256,537,50,125,C
9,9,9,4,9,11,0,0,0,447,526,73,29,423,A
12,20,33,4,9,11,28,29,29,7601,256,537,50,125,C
3,3,3,3,8,11,0,0,0,1044,10,174,13,42,A
11,22,32,3,8,10,0,0,0,3736,12,124,34,5,C
12,18,33,2,8,10,0,0,0,3736,12,124,34,5,C
25,30,44,5,11,14,0,0,0,4764,8,1145,903,81,B
2,13,15,4,10,13,0,0,0,2253,5,134,59,153,A
19,29,37,4,10,13,7,7,7,2524,39,798,11,2499,C
11,13,13,3,9,12,0,0,0,2580,108,72,87,9,B
2,2,2,3,9,12,0,0,0,255,13,323,475,18,A
10,14,14,2,9,12,0,0,0,2580,108,72,87,9,A
18,31,35,5,11,14,3,3,3,13585,12,1606,54,283,C
17,25,36,5,11,14,6,6,6,1198,32,196,227,147,B
19,29,35,4,10,13,5,5,5,1271,108,1107,2000,1062,C
19,29,40,3,9,12,16,16,16,2524,39,798,11,2499,C
11,21,24,6,11,13,0,0,0,3585,253,1066,96,756,C
13,38,45,5,11,13,0,0,0,4983,3,367,278,56,B
17,43,58,5,10,13,6,6,6,256,4,22,47,2,C
6,7,10,4,10,13,0,0,0,93,2,45,146,10,A
5,12,14,4,10,12,0,0,0,185,2,749,2000,179,A
2,2,2,3,9,11,0,0,0,1174,0,115,57,46,A
9,19,24,1,6,9,0,0,0,982,10,58,3,36,A
5,10,17,3,9,11,0,0,0,628,1,27,2,8,A
5,12,17,3,9,11,0,0,0,628,1,27,2,8,A
0,4,4,0,3,6,0,0,0,519,165,77,34,158,A
0,8,12,0,0,4,0,0,0,390,1,27,4,54,A
0,2,2,0,5,7,0,0,0,982,10,58,3,36,A
